"","part_id","cont_id","diaryday","contact_age","contact_gender","cont_attr","totaltime","cont_home","street","store","cont_otherhome","work","school","worship","leisure","transport","healthcare","gym","playground","loc_other","contact_fromdayone"
"395",105,395,"Second day","60+","Male","conv_only","Between 15 minutes to 1 hour","0","0","0","1","0","0","0","0","0","0","0","0","0","No"
"396",105,396,"Second day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"397",105,397,"Second day","60+","Female","conv_only","Between 15 minutes to 1 hour","0","0","0","1","0","0","0","0","0","0","0","0","0","No"
"398",105,398,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"399",107,399,"First day","10-19","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"400",107,400,"First day","10-19","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"401",107,401,"Second day","20-29","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"402",107,402,"Second day","20-29","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"403",107,403,"Second day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"404",107,404,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"405",107,405,"First day","40-59","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"406",107,406,"Second day","20-29","Male","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"407",107,407,"Second day","30-39","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"408",107,408,"Second day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"409",108,409,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"410",108,410,"Second day","30-39","Male","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"411",108,411,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"412",108,412,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"413",108,413,"Second day","40-59","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"414",108,414,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"415",108,415,"Second day","40-59","Male","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"416",108,416,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"417",108,417,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"418",108,418,"Second day","10-19","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"419",108,419,"Second day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"420",108,420,"First day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"421",109,421,"Second day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"422",109,422,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"423",109,423,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"424",109,424,"First day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"425",109,425,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"426",109,426,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"427",109,427,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"428",109,428,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"429",109,429,"First day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"430",109,430,"Second day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"431",109,431,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"432",109,432,"First day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"433",109,433,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"434",110,434,"Second day","20-29","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"435",110,435,"Second day","30-39","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"436",111,436,"First day","30-39","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"437",111,437,"First day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"438",111,438,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"439",111,439,"Second day","20-29","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"440",111,440,"First day","30-39","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","1",NA
"441",111,441,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"442",111,442,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"443",111,443,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"444",111,444,"First day","30-39","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"445",111,445,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"446",112,446,"First day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"447",112,447,"Second day","40-59","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"448",112,448,"Second day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"449",112,449,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","1","0","0","1","0","0","0","0","0","0","0","0","0",NA
"450",112,450,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"451",112,451,"First day","20-29","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"452",113,452,"Second day","60+","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"453",113,453,"First day","60+","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"454",114,454,"First day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"455",114,455,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"456",115,456,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"457",115,457,"First day","0-9","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"458",115,458,"First day","0-9","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"459",115,459,"First day","0-9","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"460",115,460,"Second day","0-9","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"461",115,461,"First day","30-39","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"462",115,462,"Second day","30-39","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"463",115,463,"Second day","0-9","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"464",116,464,"Second day","30-39","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"465",117,465,"First day","10-19","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"466",117,466,"Second day","10-19","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"467",117,467,"First day","40-59","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"468",117,468,"First day","10-19","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"469",117,469,"First day","40-59","Female","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"470",117,470,"Second day","40-59","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"471",117,471,"Second day","40-59","Female","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"472",117,472,"Second day","10-19","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"473",118,473,"First day","40-59","Female","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"474",118,474,"First day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"475",118,475,"First day","20-29","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"476",118,476,"Second day","20-29","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"477",118,477,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"478",119,478,"First day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"479",119,479,"Second day","20-29","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"480",119,480,"Second day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"481",119,481,"First day","60+","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"482",119,482,"First day","20-29","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"483",119,483,"First day","60+","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"484",119,484,"Second day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"485",119,485,"First day","60+","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"486",119,486,"Second day","60+","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"487",120,487,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"488",120,488,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"489",120,489,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"490",120,490,"First day","10-19","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"491",121,491,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"492",121,492,"Second day","60+","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"493",121,493,"Second day","20-29","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"494",121,494,"First day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"495",121,495,"First day","20-29","Female","conv_phys","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"496",121,496,"First day","30-39","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"497",121,497,"First day","40-59","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"498",121,498,"Second day","40-59","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"499",121,499,"First day","40-59","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"500",122,500,"First day","10-19","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"501",122,501,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"502",122,502,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"503",122,503,"Second day","10-19","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"504",123,504,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"505",123,505,"Second day","30-39","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","1","0","0","0","0","0","No"
"506",123,506,"First day","30-39","Female","conv_phys","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"507",123,507,"First day","20-29","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"508",123,508,"First day","40-59","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"509",123,509,"First day","30-39","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"510",123,510,"First day","30-39","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"511",123,511,"First day","20-29","Male","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","1","0","0","0","0","0",NA
"512",123,512,"First day","30-39","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"513",123,513,"First day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"514",123,514,"Second day","30-39","Male","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"515",124,515,"First day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"516",124,516,"Second day","30-39","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"517",124,517,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"518",124,518,"First day","30-39","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"519",124,519,"First day","0-9","Female","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"520",125,520,"First day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"521",125,521,"Second day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"522",126,522,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"523",126,523,"First day","30-39","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","1","0","0","0","0","0",NA
"524",126,524,"Second day","40-59","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"525",127,525,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"526",127,526,"First day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"527",127,527,"Second day","60+","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"528",127,528,"First day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"529",127,529,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"530",127,530,"Second day","40-59","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"531",127,531,"First day","40-59","Female","conv_phys","Between 15 minutes to 1 hour","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"532",127,532,"Second day","40-59","Male","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0","No"
"533",127,533,"First day","60+","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"534",127,534,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"535",127,535,"First day","40-59","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"536",127,536,"Second day","60+","Male","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0","No"
"537",127,537,"First day","60+","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"538",127,538,"Second day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"539",127,539,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"540",127,540,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"541",127,541,"First day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"542",128,542,"Second day","40-59","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"543",128,543,"First day","40-59","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"544",129,544,"Second day","30-39","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"545",129,545,"First day","30-39","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"546",129,546,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","1","Yes"
"547",129,547,"First day","10-19","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"548",129,548,"First day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","1","0","0","0","0","0","0","0","0",NA
"549",129,549,"Second day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","1","No"
"550",129,550,"Second day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","1","Yes"
"551",129,551,"First day","60+","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"552",129,552,"Second day","10-19","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","1","Yes"
"553",129,553,"First day","20-29","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"554",130,554,"Second day","20-29","Female","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"555",130,555,"First day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"556",130,556,"Second day","20-29","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"557",130,557,"First day","20-29","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"558",130,558,"Second day","20-29","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"559",131,559,"Second day","30-39","Male","conv_only","Between 15 minutes to 1 hour","0","1","0","0","0","0","0","0","0","0","0","0","0","No"
"560",132,560,"First day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"561",132,561,"Second day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"562",132,562,"Second day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"563",132,563,"Second day","20-29","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"564",132,564,"First day","20-29","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"565",132,565,"First day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"566",132,566,"Second day","20-29","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"567",132,567,"First day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"568",132,568,"Second day","20-29","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"569",132,569,"First day","20-29","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"570",133,570,"Second day","0-9","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"571",133,571,"First day","30-39","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"572",133,572,"Second day","30-39","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"573",133,573,"Second day","30-39","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"574",133,574,"First day","0-9","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"575",133,575,"First day","30-39","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"576",134,576,"First day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"577",134,577,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"578",134,578,"First day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"579",134,579,"Second day","20-29","Female","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"580",134,580,"Second day","20-29","Female","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"581",134,581,"First day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"582",134,582,"Second day","20-29","Female","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"583",134,583,"First day","20-29","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"584",135,584,"First day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"585",135,585,"Second day","60+","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"586",135,586,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"587",135,587,"First day","60+","Male","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"588",136,588,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"589",136,589,"First day","10-19","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"590",136,590,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"591",136,591,"Second day","10-19","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"592",136,592,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"593",137,593,"Second day","10-19","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"594",137,594,"First day","10-19","Female","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"595",137,595,"First day","10-19","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"596",137,596,"Second day","10-19","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"597",138,597,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"598",138,598,"Second day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"599",138,599,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"600",138,600,"Second day","60+","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"601",138,601,"First day","60+","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"602",138,602,"First day","60+","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"603",138,603,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"604",138,604,"Second day","60+","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"605",138,605,"First day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"606",138,606,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"607",139,607,"First day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"608",139,608,"Second day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"609",140,609,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"610",140,610,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"611",140,611,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
